ID,ingresos,edad,provincia_codigo,bancarizado,BCRA_Peor_Situacion,Cantidad_consultas_7_dias,Compromisos_Mensual,Endeudamiento_Externo,Nivel_Socioeconomico,Deuda_normal,Deuda_30,Deuda_90,deuda_120,deuda_180,canti_moras,autonomo,Es_jubilado,relacion_dependencia,dias_atraso,Cuota,cant_cuotas,Monto_Otorgado,PRODUCTO,PROVINCIA,moroso
1009,50000.00,50,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5699.33,6,22400.00,DS_REFINANCIACION,CORDOBA,0
1010,29000.00,31,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2192.60,9,11000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
1011,50000.00,72,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,9966.35,9,50000.00,DS_REFINANCIACION,BUENOS AIRES,0
1012,41000.00,35,B,1,1,6,12482.00,194000.00,5,194000.00,0.00,0.00,0.00,0.00,0,F,F,GENDARMERIA NACIONAL                                        ,0,3308.13,15,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1013,40000.00,41,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,13081.20,14,80000.00,DS_REFINANCIACION,BUENOS AIRES,0
1014,84000.00,58,Q,1,1,8,34275.00,483000.00,3,483000.00,0.00,0.00,0.00,0.00,0,F,F,INSTITUTO DE SEGURIDAD SOCIAL DEL NEUQUEN                   ,0,7724.99,15,31682.47,DS_BASICO,NEUQUEN,0
1015,17456.00,64,B,1,1,0,5076.00,74534.00,6,74534.00,0.00,0.00,0.00,0.00,0,F,V,,43,4936.91,12,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1016,107246.00,41,H,1,-1,3,0.00,0.00,7,0.00,0.00,0.00,0.00,0.00,0,F,F,PODER JUDICIAL CONSEJO DE LA MAGISTRATURA                   ,0,9195.62,15,52500.00,DS_SUCURSAL_ORO,CHACO,0
1017,39029.00,47,N,1,1,1,11419.00,211000.00,4,211000.00,0.00,0.00,0.00,0.00,0,F,F,CONSEJO GRAL DE EDUCACION DE LA PCIA DE MISIONES            ,48,9340.45,15,58500.00,DS_PLATA,MISIONES,0
1018,60871.00,37,M,1,1,5,17399.00,333000.00,5,333000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,84,9404.96,12,52500.00,DS_SUCURSAL_ORO,MENDOZA,0
1019,35000.00,43,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3562.08,6,14000.00,DS_REFINANCIACION,BUENOS AIRES,0
1020,46749.00,24,A,1,1,0,7296.00,211000.00,7,211000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,28,5358.02,12,23374.50,DS_BASICO,SALTA,0
1021,37700.00,48,B,1,1,10,15418.00,201502.00,4,201502.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE CORONEL SUAREZ                             ,58,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1022,19000.00,51,M,1,1,0,4004.00,40000.00,5,40000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,93,4945.66,15,29900.00,DS_SUCURSAL_ORO,MENDOZA,1
1023,91431.00,45,C,1,1,5,29513.00,381533.00,3,381533.00,0.00,0.00,0.00,0.00,0,F,F,HONORABLE SENADO DE LA NACION                               ,0,4478.55,12,25000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1024,45000.00,65,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5210.30,12,30000.00,DS_REFINANCIACION,BUENOS AIRES,0
1025,53100.00,41,U,1,1,4,22661.00,396000.00,3,396000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD PUERTO MADRYN                                 ,58,9097.37,15,55000.00,DS_SUCURSAL_ORO,CHUBUT,0
1026,44000.00,55,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,11959.62,9,60000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
1027,76000.00,51,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,11115.30,12,64000.00,DS_REFINANCIACION,SANTA FE,0
1028,99000.00,35,U,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,15266.06,6,60000.00,DS_REFINANCIACION,CHUBUT,0
1029,36000.00,45,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8628.25,12,49680.00,DS_REFINANCIACION,NEUQUEN,0
1030,65000.00,38,B,1,1,5,22770.00,336518.00,5,336518.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,0,2292.25,12,10000.00,DS_BASICO,BUENOS AIRES,0
1031,47245.00,46,U,0,1,0,859.00,19000.00,5,19000.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE TRELEW                                     ,0,4876.42,15,20000.00,DS_PLATA,CHUBUT,0
1032,18000.00,72,S,0,-1,3,0.00,0.00,6,0.00,0.00,0.00,0.00,0.00,0,F,V,,84,3599.87,15,19668.00,DS_SUCURSAL_PLATA,SANTA FE,0
1033,18000.00,48,B,1,1,2,263.00,9000.00,6,9000.00,0.00,0.00,0.00,0.00,0,F,V,,74,3660.63,15,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1034,15106.00,73,M,1,1,5,1760.00,8000.00,6,8000.00,0.00,0.00,0.00,0.00,0,F,V,,53,4660.88,12,23791.00,DS_SUCURSAL_ORO,MENDOZA,0
1035,83135.00,49,B,1,1,1,49789.00,1011527.00,6,1011527.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,13,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1036,45000.00,40,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,12212.85,6,48000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
1037,44000.00,45,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,12111.07,6,47600.00,DS_REFINANCIACION,BUENOS AIRES,0
1038,41700.00,70,T,1,1,1,35887.00,258000.00,5,258000.00,0.00,0.00,0.00,0.00,0,F,V,,13,3487.18,12,17800.00,DS_SUCURSAL_ORO,TUCUMAN,0
1039,16900.00,56,X,1,1,12,1417.00,17000.00,6,17000.00,0.00,0.00,0.00,0.00,0,F,V,,74,4612.40,15,25200.00,DS_SUCURSAL_ORO,CORDOBA,0
1040,79821.00,51,B,1,1,4,6098.00,131000.00,3,131000.00,0.00,0.00,0.00,0.00,0,F,F,HONORABLE SENADO DE LA NACION                               ,1,1984.88,15,12000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1041,100300.00,33,S,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9966.35,9,50000.00,DS_REFINANCIACION,SANTA FE,0
1042,108000.00,57,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,13081.20,14,80000.00,DS_REFINANCIACION,BUENOS AIRES,0
1043,96089.00,61,B,1,1,2,12432.00,116713.00,3,116713.00,0.00,0.00,0.00,0.00,0,F,F,AUTOPISTAS DE BUENOS AIRES (AUBASA) SA,0,12773.26,15,80000.00,DS_PREMIUM,BUENOS AIRES,0
1044,138000.00,50,B,1,1,3,34065.00,358736.00,4,358736.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,0,8430.59,6,32500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1045,16193.00,46,M,1,1,4,1692.00,24000.00,5,24000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,89,2802.47,15,16000.00,DS_SUCURSAL_ORO,MENDOZA,0
1046,97000.00,29,T,1,1,3,19029.00,391000.00,6,391000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,53,10570.47,8,40000.00,DS_BASICO,SALTA,0
1047,120423.00,35,C,1,3,1,12825.00,329000.00,3,287000.00,0.00,42000.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,58,7971.21,15,40000.00,DS_BASICO,BUENOS AIRES,0
1048,20400.00,37,B,1,1,1,6442.00,115000.00,3,115000.00,0.00,0.00,0.00,0.00,0,F,F,"COOPERATIVA DE PROVISION DE OBRAS, SERVICIOS PUBLICOS, VIVIE",1,5314.52,15,32130.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1049,75300.00,65,B,1,1,4,28184.00,617000.00,5,617000.00,0.00,0.00,0.00,0.00,0,F,V,,13,4701.82,12,24000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1050,38680.00,36,B,1,1,0,14470.00,226236.00,4,226236.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SALUD PCIA DE BS AS                           ,0,1610.37,15,9194.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1051,35926.00,41,B,1,1,3,10788.00,227223.00,5,227223.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE PUAN                                       ,89,6616.27,15,40000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1052,33623.09,47,N,1,1,12,16350.00,126000.00,6,126000.00,0.00,0.00,0.00,0.00,0,F,F,,0,6918.15,6,25200.00,DS_SUCURSAL_ORO,MISIONES,0
1053,31010.00,45,B,1,1,0,9260.00,193446.00,4,193446.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE LA COSTA                                   ,0,1654.07,15,10000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1054,48000.00,31,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8371.74,9,42000.00,DS_REFINANCIACION,BUENOS AIRES,0
1055,48000.00,69,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7294.41,12,42000.00,DS_REFINANCIACION,BUENOS AIRES,0
1056,90000.00,56,N,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,13,9156.84,14,56000.00,DS_REFINANCIACION,MISIONES,0
1057,53000.00,50,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6947.06,12,40000.00,DS_REFINANCIACION,NEUQUEN,0
1058,200000.00,57,Z,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,12111.07,6,47600.00,DS_REFINANCIACION,SANTA CRUZ,0
1059,85127.00,33,B,1,1,4,42743.00,759244.00,3,759244.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,89,3820.88,12,22000.00,DS_PREMIUM,BUENOS AIRES,0
1060,42848.00,40,A,1,1,1,8338.00,180000.00,5,180000.00,0.00,0.00,0.00,0.00,0,F,F,PROVINCIA DE SALTA                                          ,58,8957.10,12,50000.00,DS_SUCURSAL_ORO,SALTA,0
1061,43624.34,50,B,1,1,2,10766.00,234934.00,5,234934.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,53,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1062,80000.00,47,D,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6947.06,12,40000.00,DS_REFINANCIACION,SAN LUIS,0
1063,49000.00,55,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,20841.19,12,120000.00,DS_REFINANCIACION,BUENOS AIRES,0
1064,34000.00,54,V,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,10686.24,6,42000.00,DS_REFINANCIACION,TIERRA DEL FUEGO,0
1065,48314.00,74,E,1,1,6,6900.00,166000.00,4,166000.00,0.00,0.00,0.00,0.00,0,F,F,CAJA DE JUBILACIONES Y PENSIONES DE ENTRE RIOS              ,89,4612.40,15,25200.00,DS_SUCURSAL_ORO,ENTRE RIOS,0
1066,46000.00,27,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5088.69,6,20000.00,DS_REFINANCIACION,BUENOS AIRES,0
1067,51919.00,43,B,1,1,1,15622.00,184069.00,3,184069.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE PILAR                                      ,1,5188.06,6,20000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1068,34000.00,43,Q,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7294.41,12,42000.00,DS_REFINANCIACION,NEUQUEN,0
1069,37000.00,46,J,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,9725.89,12,56000.00,DS_REFINANCIACION,SAN JUAN,0
1070,92923.00,45,C,1,1,0,7095.00,89000.00,2,89000.00,0.00,0.00,0.00,0.00,2,F,F,BANCO CENTRAL DE LA REPUBLICA ARGENTINA                     ,58,13037.74,6,40000.00,DS_BASICO,CAPITAL FEDERAL,0
1071,53637.00,41,M,1,3,2,13567.00,326000.00,3,323000.00,0.00,3000.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,89,5668.51,12,26818.50,DS_BASICO,MENDOZA,0
1072,27800.00,67,C,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7607.59,6,29900.00,DS_REFINANCIACION,BUENOS AIRES,0
1073,57000.00,45,G,1,1,1,19417.00,289000.00,5,289000.00,0.00,0.00,0.00,0.00,0,F,F,GOB.DE LA PCIA.DE SGO.DEL ESTERO TESORERIA GENERAL          ,0,3199.51,9,15000.00,DS_PREMIUM,SANTIAGO DEL ESTERO,0
1074,39671.00,34,C,1,1,4,9241.00,86000.00,4,86000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA PROVINCIA DE RIO NEGRO                       ,0,13618.65,6,52500.00,DS_SUCURSAL_ORO,RIO NEGRO,0
1075,34000.00,55,W,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,89,4578.42,14,28000.00,DS_REFINANCIACION,CORRIENTES,0
1076,26600.00,29,J,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3473.53,12,20000.00,DS_REFINANCIACION,SAN JUAN,0
1077,31500.00,75,T,1,1,1,9476.00,178000.00,6,178000.00,0.00,0.00,0.00,0.00,2,F,V,,43,2538.24,12,10000.00,DS_BASICO,TUCUMAN,0
1078,84968.00,51,C,1,1,0,21625.00,335000.00,3,335000.00,0.00,0.00,0.00,0.00,0,F,F,PREFECTURA NAVAL ARGENTINA                                  ,0,8683.85,15,52500.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
1079,29666.00,35,B,1,1,3,2946.00,59261.00,4,59261.00,0.00,0.00,0.00,0.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,93,5254.64,15,30000.00,DS_SUCURSAL_ORO,BUENOS AIRES,1
1080,33314.00,43,C,1,1,6,10835.00,173829.00,3,173829.00,0.00,0.00,0.00,0.00,0,F,F,GESTION DE INGRESOS SA                                      ,0,5652.51,12,30000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
1081,105122.14,37,A,1,1,7,33971.00,693000.00,3,693000.00,0.00,0.00,0.00,0.00,1,F,F,PROVINCIA DE SALTA                                          ,93,13037.74,6,40000.00,DS_BASICO,SALTA,1
1082,112709.27,55,C,1,1,0,19497.00,325000.00,3,325000.00,0.00,0.00,0.00,0.00,0,F,F,POLICIA FEDERAL ARGENTINA                                   ,0,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1083,37834.00,32,B,1,5,0,10013.00,192548.00,4,179548.00,0.00,0.00,0.00,13000.00,0,F,F,MINISTERIO DE SEGURIDAD -SEGURIDAD PROVINCIAL               ,0,3769.79,15,18917.00,DS_BASICO,BUENOS AIRES,0
1084,65255.00,43,B,1,1,5,59955.00,589000.00,3,589000.00,0.00,0.00,0.00,0.00,1,F,F,OPERADORA FERROVIARIA SOCIEDAD DEL ESTADO,0,3045.42,12,17000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1085,69000.00,36,C,1,2,0,10430.00,276000.00,3,256000.00,0.00,0.00,0.00,20000.00,0,F,F,"HOSPITAL DE PEDIATRIA SAMIC ""PROFESOR DR JUAN P GARRAHAN""   ",84,4498.28,6,15600.00,DS_BASICO,CAPITAL FEDERAL,0
1086,60000.00,44,B,1,1,0,42471.00,677090.00,4,677090.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,0,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1087,48000.00,66,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3473.53,12,20000.00,DS_REFINANCIACION,CORDOBA,0
1088,71761.00,56,T,1,1,5,45209.00,496542.00,3,496542.00,0.00,0.00,0.00,0.00,1,F,F,TELECOM ARGENTINA SOCIEDAD ANONIMA                          ,0,12970.14,6,50000.00,DS_SUCURSAL_ORO,TUCUMAN,0
1089,63000.00,33,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,8645.68,6,33980.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
1090,27000.00,44,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,6540.60,14,40000.00,DS_REFINANCIACION,CORDOBA,0
1091,15572.00,74,N,1,1,1,1671.00,22000.00,6,22000.00,0.00,0.00,0.00,0.00,0,F,V,,74,4799.78,12,24500.00,DS_SUCURSAL_ORO,MISIONES,0
1092,61000.00,40,V,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,12721.72,6,50000.00,DS_REFINANCIACION,TIERRA DEL FUEGO,0
1093,71000.00,43,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,89,24934.57,6,98000.00,DS_REFINANCIACION,BUENOS AIRES,0
1094,31409.00,33,N,1,1,0,10811.00,239000.00,4,239000.00,0.00,0.00,0.00,0.00,0,F,F,ENTRETENIMIENTOS SALTOS DEL MOCONA S.A.                     ,0,2543.63,12,13500.00,DS_SUCURSAL_ORO,MISIONES,0
1095,20000.00,46,G,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,3986.54,9,20000.00,DS_REFINANCIACION,SANTIAGO DEL ESTERO,0
1096,104000.00,40,D,1,2,1,16774.00,278000.00,3,241000.00,37000.00,0.00,0.00,0.00,0,F,F,BELGRANO CARGAS Y LOGISTICA SA,0,4889.15,6,15000.00,DS_BASICO,SAN LUIS,0
1097,75000.00,54,B,1,1,5,42970.00,240145.00,6,240145.00,0.00,0.00,0.00,0.00,0,F,V,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,0,8270.34,15,50000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
1098,70000.00,46,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,10177.37,6,40000.00,DS_REFINANCIACION,CORDOBA,0
1099,33900.00,40,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8175.75,14,50000.00,DS_REFINANCIACION,BUENOS AIRES,0
1100,15575.00,62,B,1,1,2,530.00,6700.00,7,6700.00,0.00,0.00,0.00,0.00,0,F,V,,74,4805.65,12,24530.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1101,32411.00,54,M,1,1,8,3917.00,99000.00,5,99000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO PROVINCIA DE MENDOZA                               ,28,6406.18,12,34000.00,DS_SUCURSAL_ORO,MENDOZA,0
1102,47000.00,39,B,1,1,7,17956.00,375865.00,4,375865.00,0.00,0.00,0.00,0.00,0,F,F,ESTADO MAYOR GENERAL DE LA ARMADA                           ,0,7443.30,15,45000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1103,57152.00,33,Q,1,1,4,25709.00,469000.00,4,469000.00,0.00,0.00,0.00,0.00,1,F,F,MINISTERIO DE DESARROLLO SOCIAL,89,2766.69,12,10900.00,DS_BASICO,NEUQUEN,0
1104,30017.30,35,R,1,1,8,1266.00,64000.00,4,64000.00,0.00,0.00,0.00,0.00,1,F,F,GOBIERNO DE LA PROVINCIA DE RIO NEGRO                       ,93,3657.38,15,15000.00,DS_BASICO,RIO NEGRO,1
1105,30577.56,59,T,1,1,1,9058.00,77000.00,5,77000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,53,3880.66,12,15288.78,DS_BASICO,TUCUMAN,0
1106,41241.00,23,X,1,2,0,9706.00,108000.00,5,105000.00,3000.00,0.00,0.00,0.00,1,F,F,STAR SERVICIOS EMPRESARIOS SA.                              ,84,5945.80,6,20620.00,DS_BASICO,CORDOBA,0
1107,59356.00,35,A,1,5,0,13823.00,278000.00,5,267000.00,0.00,0.00,7000.00,4000.00,0,F,F,PROVINCIA DE SALTA                                          ,89,6814.34,9,29000.00,DS_BASICO,SALTA,0
1108,44524.00,24,B,1,1,0,4904.00,58348.00,4,58348.00,0.00,0.00,0.00,0.00,1,F,F,"CENTRO DE EDUCACION MEDICA E INVESTIGACIONES CLINICAS ""NORBE",53,8384.55,12,44500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1109,50214.00,27,B,1,1,3,38619.00,567855.00,4,567855.00,0.00,0.00,0.00,0.00,0,F,F,MDQ LE SPORT S.A.                                           ,89,6950.71,12,38800.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1110,22150.00,54,B,1,1,0,6336.00,82557.00,5,82557.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE BRANDSEN                                   ,0,4073.66,15,23257.50,DS_SUCURSAL_ORO,BUENOS AIRES,0
1111,148000.00,56,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7633.03,6,30000.00,DS_REFINANCIACION,BUENOS AIRES,0
1112,30000.00,40,C,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,8175.75,14,50000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
1113,38461.00,57,B,1,1,2,4633.00,53000.00,5,53000.00,0.00,0.00,0.00,0.00,0,F,F,SEYMA RIVA S.A.I.I.C.F.A. - MANTELECTRIC I.C.I.S.A. U.T.E.,58,8957.10,12,50000.00,DS_SUCURSAL_ORO,CAPITAL FEDERAL,0
1114,41000.00,45,T,1,1,0,25833.00,528000.00,6,528000.00,0.00,0.00,0.00,0.00,0,F,F,SUPERIOR GOBIERNO DE LA PCIA DE TUCUMAN                     ,0,7175.84,15,43383.00,DS_SUCURSAL_ORO,TUCUMAN,0
1115,51219.00,28,B,1,2,3,4297.00,95000.00,5,0.00,0.00,0.00,0.00,95000.00,0,F,F,M C GROUP SRL                                               ,84,7384.39,6,25609.00,DS_BASICO,BUENOS AIRES,0
1116,44121.00,60,B,1,1,4,3526.00,77949.00,4,77949.00,0.00,0.00,0.00,0.00,0,F,F,MUNICIPALIDAD DE GENERAL VILLEGAS                           ,84,8683.85,15,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1117,37340.00,39,B,1,1,2,20457.00,304737.00,5,304737.00,0.00,0.00,0.00,0.00,0,F,F,DIRECCION GENERAL DE CULTURA Y EDUCACIONDE LA PROVINCIA DE B,89,7165.68,12,40000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1118,126000.00,62,X,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,8175.75,14,50000.00,DS_REFINANCIACION,CORDOBA,0
1119,37923.00,29,X,1,1,3,18806.00,280000.00,3,280000.00,0.00,0.00,0.00,0.00,0,F,F,ENTE DE SERVICIOS Y OBRAS PUBLICAS,84,8270.34,15,50000.00,DS_SUCURSAL_ORO,CORDOBA,0
1120,120598.00,49,C,1,1,1,26109.00,586000.00,3,586000.00,0.00,0.00,0.00,0.00,0,F,F,GOBIERNO DE LA CIUDAD DE BUENOS AIRES                       ,58,20354.75,6,80000.00,DS_PREMIUM,BUENOS AIRES,0
1121,45265.48,57,N,1,1,2,22262.00,368000.00,4,368000.00,0.00,0.00,0.00,0.00,0,F,F,MEYER CARLOS RONALDO,0,8957.10,12,50000.00,DS_SUCURSAL_ORO,MISIONES,0
1122,15081.00,68,B,1,1,3,2906.00,93638.00,6,93638.00,0.00,0.00,0.00,0.00,0,F,V,INSTITUTO DE PREVISION SOCIAL DE LA PCIA DE BS AS,43,3898.39,15,21299.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1123,48000.00,58,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7603.45,14,46500.00,DS_REFINANCIACION,BUENOS AIRES,0
1124,51000.00,29,B,1,1,1,7420.00,129211.00,5,129211.00,0.00,0.00,0.00,0.00,0,F,F,,84,9891.89,12,52500.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1125,40000.00,66,U,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,5559.51,14,34000.00,DS_REFINANCIACION,CHUBUT,0
1126,62000.00,26,T,1,1,1,2400.00,24000.00,7,24000.00,0.00,0.00,0.00,0.00,1,F,F,,0,8894.80,8,31000.00,DS_BASICO,TUCUMAN,0
1127,74384.00,42,Q,1,1,1,32771.00,386309.00,2,386309.00,0.00,0.00,0.00,0.00,0,F,F,TRANSPORTES CREXELL SA                                      ,32,2594.03,6,10000.00,DS_SUCURSAL_ORO,NEUQUEN,0
1128,47700.00,52,B,1,1,3,2557.00,48000.00,3,48000.00,0.00,0.00,0.00,0.00,0,F,F,PROCTER & GAMBLE ARGENTINA SRL,13,8957.10,12,50000.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1129,18988.00,47,B,1,1,6,677.00,6766.00,6,6766.00,0.00,0.00,0.00,0.00,0,F,V,,53,4612.40,15,25200.00,DS_SUCURSAL_ORO,BUENOS AIRES,0
1130,33000.00,36,T,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,7633.03,6,30000.00,DS_REFINANCIACION,TUCUMAN,0
1131,45000.00,41,T,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,12100.11,14,74000.00,DS_REFINANCIACION,TUCUMAN,0
1132,15000.00,65,B,0,0,0,0.00,0.00,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2289.21,14,14000.00,DS_REFINANCIACION,CAPITAL FEDERAL,0
